PSMILES,meta.polymer,PSMILES_not_canonicalize,labels.Exp_Tg(K),meta.source,meta.tg_range,meta.tg_values,meta.num_of_points,meta.std,meta.reliability,sidechainlevel.features.num_atoms_sidechainfeaturizer_sum,sidechainlevel.features.num_atoms_sidechainfeaturizer_mean,sidechainlevel.features.num_atoms_sidechainfeaturizer_max,sidechainlevel.features.num_atoms_sidechainfeaturizer_min,sidechainlevel.features.numsidechainfeaturizer,sidechainlevel.features.sidechainlength_to_star_attachment_distance_ratio_mean,sidechainlevel.features.sidechainlength_to_star_attachment_distance_ratio_min,sidechainlevel.features.sidechainlength_to_star_attachment_distance_ratio_max,sidechainlevel.features.sidechainlength_to_star_attachment_distance_ratio_sum,sidechainlevel.features.star_to_sidechain_min_distance_mean,sidechainlevel.features.star_to_sidechain_min_distance_min,sidechainlevel.features.star_to_sidechain_min_distance_max,sidechainlevel.features.star_to_sidechain_min_distance_sum,sidechainlevel.features.num_diverse_sidechains,sidechainlevel.features.balaban_j_index_sidechainfeaturizer_sum,sidechainlevel.features.num_hbond_donors_sidechainfeaturizer_sum,sidechainlevel.features.num_hbond_acceptors_sidechainfeaturizer_sum,sidechainlevel.features.num_rotatable_bonds_sidechainfeaturizer_sum,sidechainlevel.features.num_rings_sidechainfeaturizer_sum,sidechainlevel.features.num_non_aromatic_rings_sidechainfeaturizer_sum,sidechainlevel.features.num_aromatic_rings_sidechainfeaturizer_sum,sidechainlevel.features.topological_surface_area_sidechainfeaturizer_sum,sidechainlevel.features.fraction_bicyclic_rings_sidechainfeaturizer_sum,sidechainlevel.features.num_aliphatic_heterocycles_sidechainfeaturizer_sum,sidechainlevel.features.slogp_vsa1_sidechainfeaturizer_sum,sidechainlevel.features.molecular_weight_sidechainfeaturizer_sum,sidechainlevel.features.sp3_carbon_count_sidechainfeaturizer_sum,sidechainlevel.features.sp2_carbon_count_sidechainfeaturizer_sum,sidechainlevel.features.max_estate_index_sidechainfeaturizer_sum,sidechainlevel.features.smr_vsa5_sidechainfeaturizer_sum,sidechainlevel.features.fp_density_morgan1_sidechainfeaturizer_sum,sidechainlevel.features.total_halogens_sidechainfeaturizer_sum,sidechainlevel.features.fluorine_count_sidechainfeaturizer_sum,sidechainlevel.features.chlorine_count_sidechainfeaturizer_sum,sidechainlevel.features.bromine_count_sidechainfeaturizer_sum,sidechainlevel.features.single_bonds_sidechainfeaturizer_sum,sidechainlevel.features.double_bonds_sidechainfeaturizer_sum,sidechainlevel.features.triple_bonds_sidechainfeaturizer_sum,sidechainlevel.features.bridging_rings_count_sidechainfeaturizer_sum,sidechainlevel.features.max_ring_size_sidechainfeaturizer_sum,sidechainlevel.features.heteroatom_density_sidechainfeaturizer_sum,sidechainlevel.features.heteroatom_count_sidechainfeaturizer_sum,backbonelevel.features.num_atoms_sum_backbonefeaturizer,backbonelevel.features.numbackbonefeaturizer,backbonelevel.features.balaban_j_index_sum_backbonefeaturizer,backbonelevel.features.num_hbond_donors_sum_backbonefeaturizer,backbonelevel.features.num_hbond_acceptors_sum_backbonefeaturizer,backbonelevel.features.num_rotatable_bonds_sum_backbonefeaturizer,backbonelevel.features.num_rings_sum_backbonefeaturizer,backbonelevel.features.num_non_aromatic_rings_sum_backbonefeaturizer,backbonelevel.features.num_aromatic_rings_sum_backbonefeaturizer,backbonelevel.features.topological_surface_area_sum_backbonefeaturizer,backbonelevel.features.fraction_bicyclic_rings_sum_backbonefeaturizer,backbonelevel.features.num_aliphatic_heterocycles_sum_backbonefeaturizer,backbonelevel.features.slogp_vsa1_sum_backbonefeaturizer,backbonelevel.features.molecular_weight_sum_backbonefeaturizer,backbonelevel.features.sp3_carbon_count_sum_backbonefeaturizer,backbonelevel.features.sp2_carbon_count_sum_backbonefeaturizer,backbonelevel.features.max_estate_index_sum_backbonefeaturizer,backbonelevel.features.smr_vsa5_sum_backbonefeaturizer,backbonelevel.features.fp_density_morgan1_sum_backbonefeaturizer,backbonelevel.features.total_halogens_sum_backbonefeaturizer,backbonelevel.features.fluorine_count_sum_backbonefeaturizer,backbonelevel.features.chlorine_count_sum_backbonefeaturizer,backbonelevel.features.bromine_count_sum_backbonefeaturizer,backbonelevel.features.single_bonds_sum_backbonefeaturizer,backbonelevel.features.double_bonds_sum_backbonefeaturizer,backbonelevel.features.triple_bonds_sum_backbonefeaturizer,backbonelevel.features.bridging_rings_count_sum_backbonefeaturizer,backbonelevel.features.max_ring_size_sum_backbonefeaturizer,backbonelevel.features.heteroatom_density_sum_backbonefeaturizer,backbonelevel.features.heteroatom_count_sum_backbonefeaturizer,fullpolymerlevel.features.balaban_j_index_sum_fullpolymerfeaturizer,fullpolymerlevel.features.num_hbond_donors_sum_fullpolymerfeaturizer,fullpolymerlevel.features.num_hbond_acceptors_sum_fullpolymerfeaturizer,fullpolymerlevel.features.num_rotatable_bonds_sum_fullpolymerfeaturizer,fullpolymerlevel.features.num_rings_sum_fullpolymerfeaturizer,fullpolymerlevel.features.num_non_aromatic_rings_sum_fullpolymerfeaturizer,fullpolymerlevel.features.num_aromatic_rings_sum_fullpolymerfeaturizer,fullpolymerlevel.features.topological_surface_area_sum_fullpolymerfeaturizer,fullpolymerlevel.features.fraction_bicyclic_rings_sum_fullpolymerfeaturizer,fullpolymerlevel.features.num_aliphatic_heterocycles_sum_fullpolymerfeaturizer,fullpolymerlevel.features.slogp_vsa1_sum_fullpolymerfeaturizer,fullpolymerlevel.features.molecular_weight_sum_fullpolymerfeaturizer,fullpolymerlevel.features.sp3_carbon_count_sum_fullpolymerfeaturizer,fullpolymerlevel.features.sp2_carbon_count_sum_fullpolymerfeaturizer,fullpolymerlevel.features.max_estate_index_sum_fullpolymerfeaturizer,fullpolymerlevel.features.smr_vsa5_sum_fullpolymerfeaturizer,fullpolymerlevel.features.fp_density_morgan1_sum_fullpolymerfeaturizer,fullpolymerlevel.features.total_halogens_sum_fullpolymerfeaturizer,fullpolymerlevel.features.fluorine_count_sum_fullpolymerfeaturizer,fullpolymerlevel.features.chlorine_count_sum_fullpolymerfeaturizer,fullpolymerlevel.features.bromine_count_sum_fullpolymerfeaturizer,fullpolymerlevel.features.single_bonds_sum_fullpolymerfeaturizer,fullpolymerlevel.features.double_bonds_sum_fullpolymerfeaturizer,fullpolymerlevel.features.triple_bonds_sum_fullpolymerfeaturizer,fullpolymerlevel.features.bridging_rings_count_sum_fullpolymerfeaturizer,fullpolymerlevel.features.max_ring_size_sum_fullpolymerfeaturizer,fullpolymerlevel.features.heteroatom_density_sum_fullpolymerfeaturizer,fullpolymerlevel.features.heteroatom_count_sum_fullpolymerfeaturizer
[*]#C[SiH2]C#Cc1cccc(C#[*])c1,,*C#Cc1cccc(C#C[SiH2]*)c1,345.15,GREA,345.15,,1,0.0,black,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,1.0,2.8822211106662756,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,154.023876722,1.0,6.0,3.37854190287226,0.0,1.3636363636363635,0.0,0.0,0.0,0.0,4.0,0.0,3.0,0.0,6.0,0.23076923076923078,3.0,2.8822211106662756,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,154.023876722,1.0,6.0,3.37854190287226,0.0,1.3636363636363635,0.0,0.0,0.0,0.0,4.0,0.0,3.0,0.0,6.0,0.23076923076923078,3.0
[*]#Cc1cccc(C#C[SiH](C#[*])c2ccccc2)c1,,*C#Cc1cccc(C#C[SiH](*)c2ccccc2)c1,358.15,GREA,358.15,,1,0.0,black,6.0,6.0,6.0,6.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,3.000000000000001,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,78.046950192,0.0,6.0,2.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,13.0,1.0,2.882221110666276,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,154.023876722,1.0,6.0,3.37854190287226,0.0,1.3636363636363635,0.0,0.0,0.0,0.0,4.0,0.0,3.0,0.0,6.0,0.23076923076923078,3.0,2.2765782613943064,0.0,0.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,5.186725645687458,230.05517685,1.0,12.0,3.629190051020408,0.0,0.9411764705882353,0.0,0.0,0.0,0.0,5.0,0.0,3.0,0.0,6.0,0.15789473684210525,3.0
[*]#Cc1ccccc1C#C[SiH](C#[*])c1ccccc1,,*C#Cc1ccccc1C#C[SiH](*)c1ccccc1,344.15,GREA,344.15,,1,0.0,black,6.0,6.0,6.0,6.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,3.000000000000001,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,78.046950192,0.0,6.0,2.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,13.0,1.0,2.98790353827523,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,154.023876722,1.0,6.0,3.3859174225245656,0.0,1.2727272727272727,0.0,0.0,0.0,0.0,4.0,0.0,3.0,0.0,6.0,0.23076923076923078,3.0,2.335321451894041,0.0,0.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,5.186725645687458,230.05517685,1.0,12.0,3.6365655706727136,0.0,0.8823529411764706,0.0,0.0,0.0,0.0,5.0,0.0,3.0,0.0,6.0,0.15789473684210525,3.0
[*]/C(=C(/[*])c1ccc(C(C)(C)C)cc1)c1ccccc1,,*/C(=C(/*)c1ccc(C(C)(C)C)cc1)c1ccccc1,473.15,GREA,473.15,,1,0.0,black,16.0,8.0,10.0,6.0,2.0,4.0,3.0,5.0,8.0,1.0,1.0,1.0,2.0,2.0,5.966043178581664,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,212.15650064,4.0,12.0,4.224537037037037,26.186202068468653,1.2333333333333334,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,12.0,0.0,0.0,4.0,1.0,2.549193338482967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.015650064,0.0,2.0,2.361111111111111,0.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.5,2.0,2.3630564447184406,0.0,0.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,234.140850576,4.0,14.0,2.340949074074074,26.186202068468653,0.7777777777777778,0.0,0.0,0.0,0.0,8.0,1.0,0.0,0.0,6.0,0.1,2.0
[*]/C(=C(/[*])c1ccc(CCCC)cc1)c1ccccc1,,*/C(=C(/*)c1ccc(CCCC)cc1)c1ccccc1,473.15,GREA,473.15,,1,0.0,black,16.0,8.0,10.0,6.0,2.0,4.0,3.0,5.0,8.0,1.0,1.0,1.0,2.0,2.0,5.426522346587954,0.0,0.0,3.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,212.15650064,4.0,12.0,4.225138888888889,26.186202068468653,1.4333333333333333,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,12.0,0.0,0.0,4.0,1.0,2.549193338482967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.015650064,0.0,2.0,2.361111111111111,0.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.5,2.0,2.2199791693218676,0.0,0.0,5.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,234.140850576,4.0,14.0,2.359212962962963,26.186202068468653,0.8888888888888888,0.0,0.0,0.0,0.0,8.0,1.0,0.0,0.0,6.0,0.1,2.0
[*]/C(=C(/[*])c1ccc(Oc2ccccc2)cc1)c1ccccc1,,*/C(=C(/*)c1ccc(Oc2ccccc2)cc1)c1ccccc1,473.15,GREA,473.15,,1,0.0,black,19.0,9.5,13.0,6.0,2.0,4.75,3.0,6.5,9.5,1.0,1.0,1.0,2.0,2.0,5.161475750578663,0.0,1.0,2.0,3.0,0.0,3.0,9.23,0.0,0.0,4.736862953800049,248.120115132,0.0,19.0,7.578333333333333,0.0,0.8717948717948718,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,12.0,0.07692307692307693,1.0,4.0,1.0,2.549193338482967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.015650064,0.0,2.0,2.361111111111111,0.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.5,2.0,1.8164125208078745,0.0,1.0,4.0,3.0,0.0,3.0,9.23,0.0,0.0,4.736862953800049,270.104465068,0.0,21.0,5.8781700313275,0.0,0.5714285714285714,0.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,6.0,0.13043478260869565,3.0
[*]/C(=C(/[*])c1ccc([Si](C(C)C)(C(C)C)C(C)C)cc1)c1ccccc1,,*/C(=C(/*)c1ccc([Si](C(C)C)(C(C)C)C(C)C)cc1)c1ccccc1,523.15,GREA,523.15,,1,0.0,black,22.0,11.0,16.0,6.0,2.0,5.5,3.0,8.0,11.0,1.0,1.0,1.0,2.0,2.0,6.3370886155445145,0.0,0.0,4.0,2.0,0.0,2.0,0.0,0.0,0.0,5.186725645687458,312.227327554,10.0,12.0,4.415895061728396,58.16596379859931,1.0208333333333333,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,12.0,0.0625,1.0,4.0,1.0,2.549193338482967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.015650064,0.0,2.0,2.361111111111111,0.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.5,2.0,2.4708072345231327,0.0,0.0,6.0,2.0,0.0,2.0,0.0,0.0,0.0,5.186725645687458,334.21167749,10.0,14.0,2.501635802469136,58.16596379859931,0.6666666666666666,0.0,0.0,0.0,0.0,14.0,1.0,0.0,0.0,6.0,0.11538461538461539,3.0
[*]/C(=C(/[*])c1ccc([Si](C)(C)C)cc1)c1ccccc1,,*/C(=C(/*)c1ccc([Si](C)(C)C)cc1)c1ccccc1,473.15,GREA,473.15,,1,0.0,black,16.0,8.0,10.0,6.0,2.0,4.0,3.0,5.0,8.0,1.0,1.0,1.0,2.0,2.0,5.966043178581664,0.0,0.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,5.186725645687458,228.13342717,4.0,12.0,4.363425925925926,19.64103406104326,1.2333333333333334,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,12.0,0.1,1.0,4.0,1.0,2.549193338482967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.015650064,0.0,2.0,2.361111111111111,0.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.5,2.0,2.3630564447184406,0.0,0.0,3.0,2.0,0.0,2.0,0.0,0.0,0.0,5.186725645687458,250.117777106,4.0,14.0,2.416782144956748,19.64103406104326,0.7777777777777778,0.0,0.0,0.0,0.0,8.0,1.0,0.0,0.0,6.0,0.15,3.0
[*]/C(=C(/[*])c1cccc([Ge](C)(C)C)c1)c1ccccc1,,*/C(=C(/*)c1cccc([Ge](C)(C)C)c1)c1ccccc1,473.15,GREA,473.15,,1,0.0,black,16.0,8.0,10.0,6.0,2.0,4.0,3.0,5.0,8.0,1.0,1.0,1.0,2.0,2.0,5.966043178581664,0.0,0.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,4.395944685335635,274.07767844,4.0,12.0,4.412037037037037,17.268691179987794,1.2333333333333334,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,12.0,0.1,1.0,4.0,1.0,2.549193338482967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.015650064,0.0,2.0,2.361111111111111,0.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.5,2.0,2.4587611876999396,0.0,0.0,3.0,2.0,0.0,2.0,0.0,0.0,0.0,4.395944685335635,296.062028376,4.0,14.0,2.507037037037037,17.268691179987794,0.8333333333333334,0.0,0.0,0.0,0.0,8.0,1.0,0.0,0.0,6.0,0.15,3.0
[*]/C(=C(/[*])c1cccc([Si](C)(C)C)c1)c1ccccc1,,*/C(=C(/*)c1cccc([Si](C)(C)C)c1)c1ccccc1,473.15,GREA,473.15,,1,0.0,black,16.0,8.0,10.0,6.0,2.0,4.0,3.0,5.0,8.0,1.0,1.0,1.0,2.0,2.0,5.966043178581664,0.0,0.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,5.186725645687458,228.13342717,4.0,12.0,4.363425925925926,19.64103406104326,1.2333333333333334,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,12.0,0.1,1.0,4.0,1.0,2.549193338482967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.015650064,0.0,2.0,2.361111111111111,0.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.5,2.0,2.4587611876999396,0.0,0.0,3.0,2.0,0.0,2.0,0.0,0.0,0.0,5.186725645687458,250.117777106,4.0,14.0,2.485432098765432,19.64103406104326,0.8333333333333334,0.0,0.0,0.0,0.0,8.0,1.0,0.0,0.0,6.0,0.15,3.0
